PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;40;10;28079040_10_47;2021;4;20;10;V;11;V;11;V;12;V;12;V;10;V;17;V;23;V;33;V;39;V;38;V;36;V;30;V;27;V;28;V;18;V;10;V;12;V;11;V;13;V;19;V;12;V;12;V;7;V
28;79;40;10;28079040_10_47;2021;4;21;9;V;9;V;7;V;5;V;5;V;2;V;4;V;10;V;11;V;14;V;17;V;11;V;12;V;18;V;12;V;17;V;17;V;11;V;8;V;13;V;7;V;5;V;6;V;5;V
28;79;40;10;28079040_10_47;2021;4;22;7;V;8;V;9;V;9;V;6;V;4;V;6;V;6;V;6;V;7;V;9;V;7;V;7;V;13;V;14;V;9;V;14;V;10;V;12;V;11;V;16;V;7;V;6;V;12;V
28;79;40;10;28079040_10_47;2021;4;23;11;V;10;V;9;V;8;V;3;V;7;V;8;V;9;V;11;V;16;V;11;V;10;V;10;V;10;V;12;V;10;V;7;V;8;V;10;V;7;V;9;V;9;V;12;V;16;V
28;79;40;10;28079040_10_47;2021;4;24;13;V;11;V;13;V;11;V;14;V;17;V;12;V;10;V;9;V;13;V;15;V;12;V;14;V;14;V;10;V;13;V;11;V;14;V;14;V;11;V;9;V;11;V;13;V;11;V
28;79;40;10;28079040_10_47;2021;4;25;10;V;14;V;13;V;10;V;6;V;7;V;10;V;7;V;7;V;5;V;9;V;8;V;12;V;11;V;12;V;16;V;14;V;12;V;11;V;11;V;9;V;10;V;13;V;5;V
28;79;40;10;28079040_10_47;2021;4;26;10;V;20;V;20;V;18;V;18;V;16;V;17;V;22;V;29;V;35;V;44;V;42;V;32;V;30;V;23;V;21;V;16;V;14;V;10;V;8;V;8;V;9;V;11;V;14;V
28;79;40;10;28079040_10_47;2021;4;27;14;V;9;V;10;V;9;V;11;V;8;V;15;V;18;V;22;V;27;V;34;V;38;V;25;V;22;V;18;V;12;V;8;V;6;V;16;V;17;V;13;V;12;V;15;V;6;V
28;79;40;10;28079040_10_47;2021;4;28;4;V;6;V;6;V;5;V;3;V;6;V;7;V;12;V;15;V;25;V;24;V;28;V;17;V;12;V;10;V;11;V;14;V;16;V;10;V;11;V;12;V;12;V;13;V;11;V
28;79;40;10;28079040_10_47;2021;4;29;8;V;7;V;4;V;7;V;4;V;5;V;7;V;10;V;17;V;16;V;17;V;25;V;15;V;11;V;13;V;26;V;20;V;20;V;15;V;12;V;12;V;15;V;13;V;12;V
28;79;40;10;28079040_10_47;2021;4;30;15;V;11;V;12;V;15;V;15;V;13;V;14;V;21;V;18;V;24;V;22;V;22;V;20;V;31;V;14;V;12;V;14;V;9;V;9;V;5;V;8;V;10;V;10;V;11;V
28;79;40;12;28079040_12_8;2021;4;1;10;V;7;V;10;V;13;V;11;V;13;V;14;V;20;V;28;V;38;V;28;V;31;V;29;V;19;V;13;V;12;V;12;V;12;V;17;V;19;V;26;V;38;V;49;V;36;V
28;79;40;12;28079040_12_8;2021;4;2;10;V;10;V;8;V;14;V;16;V;13;V;22;V;22;V;18;V;26;V;27;V;29;V;28;V;19;V;23;V;17;V;11;V;13;V;18;V;29;V;38;V;56;V;54;V;54;V
28;79;40;12;28079040_12_8;2021;4;3;63;V;41;V;56;V;43;V;28;V;26;V;29;V;25;V;32;V;38;V;49;V;47;V;55;V;32;V;17;V;15;V;10;V;11;V;38;V;31;V;30;V;57;V;69;V;46;V
28;79;40;12;28079040_12_8;2021;4;4;49;V;20;V;6;V;6;V;7;V;7;V;9;V;11;V;11;V;12;V;13;V;15;V;16;V;20;V;21;V;15;V;12;V;13;V;13;V;16;V;43;V;63;V;90;V;147;V
28;79;40;12;28079040_12_8;2021;4;5;22;V;10;V;9;V;14;V;16;V;19;V;38;V;65;V;75;V;77;V;83;V;44;V;36;V;41;V;35;V;32;V;32;V;25;V;27;V;35;V;36;V;70;V;58;V;54;V
28;79;40;12;28079040_12_8;2021;4;6;50;V;48;V;39;V;39;V;46;V;28;V;46;V;113;V;237;V;376;V;353;V;173;V;78;V;63;V;36;V;22;V;26;V;25;V;25;V;34;V;35;V;34;V;25;V;21;V
28;79;40;12;28079040_12_8;2021;4;7;9;V;7;V;7;V;7;V;7;V;9;V;17;V;29;V;40;V;33;V;27;V;31;V;30;V;28;V;27;V;26;V;26;V;31;V;30;V;38;V;67;V;39;V;15;V;16;V
28;79;40;12;28079040_12_8;2021;4;8;11;V;11;V;8;V;6;V;6;V;7;V;16;V;25;V;36;V;36;V;30;V;26;V;25;V;26;V;23;V;23;V;27;V;26;V;29;V;30;V;38;V;40;V;43;V;21;V
28;79;40;12;28079040_12_8;2021;4;9;12;V;15;V;14;V;18;V;15;V;15;V;18;V;30;V;59;V;63;V;60;V;41;V;34;V;38;V;32;V;27;V;27;V;30;V;30;V;37;V;34;V;36;V;34;V;34;V
28;79;40;12;28079040_12_8;2021;4;10;26;V;36;V;25;V;15;V;15;V;18;V;19;V;21;V;31;V;46;V;25;V;27;V;21;V;18;V;22;V;27;V;19;V;16;V;15;V;18;V;23;V;23;V;26;V;32;V
28;79;40;12;28079040_12_8;2021;4;11;38;V;25;V;13;V;16;V;14;V;8;V;10;V;14;V;19;V;19;V;21;V;22;V;21;V;21;V;23;V;33;V;25;V;22;V;21;V;18;V;18;V;17;V;15;V;12;V
28;79;40;12;28079040_12_8;2021;4;12;7;V;6;V;6;V;6;V;6;V;8;V;17;V;31;V;36;V;31;V;21;V;19;V;16;V;19;V;21;V;23;V;25;V;29;V;26;V;31;V;51;V;60;V;72;V;91;V
28;79;40;12;28079040_12_8;2021;4;13;76;V;60;V;33;V;17;V;15;V;18;V;35;V;56;V;93;V;114;V;68;V;87;V;96;V;80;V;40;V;34;V;33;V;32;V;26;V;28;V;25;V;26;V;19;V;20;V
28;79;40;12;28079040_12_8;2021;4;14;14;V;10;V;13;V;10;V;9;V;14;V;31;V;60;V;84;V;100;V;75;V;41;V;29;V;29;V;28;V;22;V;22;V;19;V;26;V;26;V;36;V;28;V;26;V;20;V
28;79;40;12;28079040_12_8;2021;4;15;12;V;8;V;7;V;9;V;9;V;10;V;18;V;36;V;45;V;43;V;35;V;34;V;33;V;34;V;29;V;19;V;22;V;25;V;24;V;30;V;27;V;29;V;29;V;34;V
28;79;40;12;28079040_12_8;2021;4;16;28;V;15;V;9;V;19;V;22;V;17;V;26;V;35;V;67;V;55;V;41;V;43;V;38;V;43;V;48;V;33;V;22;V;17;V;17;V;17;V;22;V;22;V;18;V;15;V
28;79;40;12;28079040_12_8;2021;4;17;10;V;8;V;7;V;7;V;7;V;8;V;12;V;16;V;22;V;23;V;20;V;20;V;30;V;36;V;30;V;25;V;21;V;13;V;18;V;17;V;17;V;25;V;30;V;26;V
28;79;40;12;28079040_12_8;2021;4;18;19;V;10;V;7;V;7;V;6;V;8;V;9;V;11;V;13;V;15;V;14;V;16;V;19;V;19;V;28;V;23;V;19;V;16;V;18;V;20;V;28;V;27;V;37;V;47;V
28;79;40;12;28079040_12_8;2021;4;19;41;V;27;V;29;V;48;V;37;V;35;V;45;V;75;V;99;V;98;V;62;V;73;V;79;V;78;V;53;V;20;V;24;V;25;V;26;V;31;V;29;V;31;V;32;V;26;V
28;79;40;12;28079040_12_8;2021;4;20;17;V;14;V;14;V;26;V;23;V;42;V;92;V;144;V;161;V;123;V;102;V;62;V;47;V;39;V;34;V;25;V;29;V;36;V;41;V;64;V;35;V;31;V;39;V;31;V
28;79;40;12;28079040_12_8;2021;4;21;19;V;14;V;9;V;10;V;11;V;15;V;33;V;53;V;50;V;82;V;51;V;32;V;28;V;28;V;34;V;34;V;27;V;24;V;20;V;15;V;18;V;25;V;15;V;19;V
28;79;40;12;28079040_12_8;2021;4;22;14;V;11;V;10;V;9;V;11;V;13;V;38;V;50;V;61;V;63;V;72;V;57;V;49;V;40;V;39;V;44;V;47;V;62;V;49;V;61;V;61;V;42;V;73;V;60;V
28;79;40;12;28079040_12_8;2021;4;23;32;V;24;V;8;V;9;V;8;V;11;V;28;V;44;V;54;V;37;V;29;V;25;V;21;V;23;V;25;V;22;V;21;V;22;V;21;V;25;V;28;V;25;V;23;V;23;V
28;79;40;12;28079040_12_8;2021;4;24;11;V;9;V;7;V;6;V;9;V;9;V;11;V;17;V;18;V;16;V;15;V;16;V;14;V;17;V;19;V;14;V;18;V;16;V;19;V;17;V;21;V;36;V;38;V;21;V
28;79;40;12;28079040_12_8;2021;4;25;13;V;10;V;7;V;6;V;5;V;5;V;8;V;11;V;12;V;18;V;18;V;27;V;38;V;29;V;39;V;45;V;39;V;32;V;30;V;31;V;37;V;39;V;35;V;23;V
28;79;40;12;28079040_12_8;2021;4;26;33;V;23;V;24;V;22;V;25;V;27;V;39;V;85;V;125;V;117;V;98;V;63;V;44;V;38;V;34;V;25;V;22;V;36;V;26;V;27;V;32;V;38;V;44;V;33;V
28;79;40;12;28079040_12_8;2021;4;27;15;V;11;V;13;V;25;V;26;V;34;V;75;V;91;V;147;V;181;V;152;V;79;V;39;V;36;V;25;V;19;V;26;V;33;V;57;V;59;V;49;V;58;V;38;V;20;V
28;79;40;12;28079040_12_8;2021;4;28;18;V;20;V;25;V;22;V;25;V;38;V;74;V;82;V;128;V;134;V;105;V;115;V;76;V;30;V;17;V;19;V;31;V;21;V;20;V;20;V;18;V;21;V;21;V;14;V
28;79;40;12;28079040_12_8;2021;4;29;15;V;9;V;11;V;8;V;8;V;10;V;27;V;62;V;76;V;70;V;46;V;38;V;33;V;22;V;24;V;18;V;17;V;19;V;16;V;18;V;21;V;18;V;20;V;24;V
28;79;40;12;28079040_12_8;2021;4;30;14;V;22;V;37;V;28;V;58;V;36;V;66;V;68;V;88;V;78;V;80;V;57;V;36;V;28;V;23;V;19;V;25;V;25;V;26;V;31;V;30;V;36;V;39;V;31;V
28;79;47;7;28079047_7_8;2021;4;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;3;1;V;1;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V
28;79;47;7;28079047_7_8;2021;4;5;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;9;V;23;V;26;V;39;V;16;V;2;V;1;V;1;V;1;V;1;V;1;N;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;7;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;9;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;10;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;11;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;14;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;15;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;19;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;20;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;21;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;22;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;N;2;V;6;V;2;V;2;V;5;V;2;V;2;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;11;V;7;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;26;1;V;1;V;1;V;1;V;2;V;1;V;2;V;8;V;34;V;45;V;37;V;9;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;27;1;V;1;V;1;V;1;V;2;V;2;V;41;V;73;V;89;V;91;V;61;V;40;V;10;V;5;V;2;V;2;V;2;V;1;V;2;N;2;V;1;V;1;V;2;V;1;V
28;79;47;7;28079047_7_8;2021;4;28;1;V;1;V;1;V;1;V;1;V;1;V;21;V;35;V;72;V;44;V;33;V;20;V;3;V;2;V;2;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;7;28079047_7_8;2021;4;30;1;V;1;V;1;V;1;V;1;V;1;V;2;V;17;V;15;V;26;V;24;V;10;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;47;8;28079047_8_8;2021;4;1;9;V;7;V;10;V;12;V;13;V;13;V;14;V;18;V;29;V;26;V;21;V;25;V;26;V;12;V;6;V;5;V;5;V;5;V;5;V;6;V;17;V;22;V;31;V;29;V
28;79;47;8;28079047_8_8;2021;4;2;6;V;7;V;7;V;18;V;15;V;9;V;10;V;15;V;14;V;22;V;15;V;11;V;7;V;6;V;10;V;7;V;4;V;5;V;10;V;13;V;18;V;30;V;26;V;26;V
28;79;47;8;28079047_8_8;2021;4;3;41;V;30;V;26;V;47;V;23;V;19;V;26;V;31;V;30;V;22;V;25;V;29;V;30;V;23;V;12;V;8;V;6;V;7;V;19;V;20;V;18;V;27;V;51;V;51;V
28;79;47;8;28079047_8_8;2021;4;4;50;V;25;V;7;V;6;V;8;V;8;V;10;V;10;V;10;V;10;V;12;V;10;V;10;V;8;V;8;V;9;V;9;V;8;V;12;V;13;V;18;V;45;V;87;V;90;V
28;79;47;8;28079047_8_8;2021;4;5;17;V;13;V;11;V;8;V;8;V;11;V;26;V;47;V;65;V;55;V;41;V;35;V;25;V;21;V;20;V;19;V;12;V;10;V;9;V;9;V;24;V;45;V;39;V;42;V
28;79;47;8;28079047_8_8;2021;4;6;76;V;62;V;33;V;23;V;27;V;21;V;31;V;50;V;55;V;66;V;88;V;87;V;62;V;38;V;19;V;7;V;4;V;8;N;7;V;10;V;17;V;22;V;24;V;21;V
28;79;47;8;28079047_8_8;2021;4;7;12;V;8;V;5;V;4;V;6;V;7;V;11;V;24;V;31;V;27;V;17;V;19;V;20;V;16;V;17;V;19;V;16;V;19;V;20;V;18;V;28;V;33;V;12;V;11;V
28;79;47;8;28079047_8_8;2021;4;8;10;V;9;V;6;V;4;V;4;V;4;V;10;V;19;V;23;V;31;V;33;V;29;V;27;V;24;V;24;V;17;V;16;V;15;V;16;V;14;V;16;V;30;V;25;V;20;V
28;79;47;8;28079047_8_8;2021;4;9;15;V;12;V;16;V;17;V;10;V;9;V;14;V;22;V;37;V;37;V;45;V;34;V;16;V;21;V;18;V;17;V;18;V;22;V;22;V;30;V;36;V;37;V;33;V;25;V
28;79;47;8;28079047_8_8;2021;4;10;18;V;22;V;13;V;9;V;9;V;12;V;15;V;13;V;22;V;24;V;13;V;10;V;8;V;7;V;12;V;12;V;8;V;7;V;6;V;7;V;11;V;13;V;11;V;24;V
28;79;47;8;28079047_8_8;2021;4;11;30;V;30;V;19;V;12;V;6;V;3;V;4;V;6;V;9;V;9;V;5;V;2;V;1;V;3;V;11;V;17;V;6;V;9;V;14;V;11;V;15;V;17;V;13;V;8;V
28;79;47;8;28079047_8_8;2021;4;12;5;V;4;V;4;V;3;V;3;V;4;V;12;V;23;V;33;V;24;V;14;V;11;V;11;V;12;N;14;V;17;V;20;V;18;V;16;V;22;V;34;V;58;V;85;V;88;V
28;79;47;8;28079047_8_8;2021;4;13;83;V;49;V;21;V;13;V;10;V;14;V;34;V;55;V;69;V;79;V;71;V;37;V;71;V;46;V;32;V;35;V;29;V;35;V;31;V;31;V;30;V;29;V;23;V;15;V
28;79;47;8;28079047_8_8;2021;4;14;10;V;9;V;8;V;6;V;7;V;8;V;17;V;40;V;53;V;56;V;40;V;20;V;13;V;11;V;15;V;11;V;8;V;6;V;8;V;9;V;14;V;17;V;18;V;17;V
28;79;47;8;28079047_8_8;2021;4;15;9;V;6;V;6;V;7;V;6;V;5;V;8;V;18;V;29;V;30;V;22;N;23;V;19;V;18;V;16;V;6;V;8;V;8;V;10;V;11;V;14;V;14;V;12;V;16;V
28;79;47;8;28079047_8_8;2021;4;16;18;V;8;V;10;V;17;V;12;V;10;V;13;V;22;V;37;V;36;V;29;V;30;V;26;V;24;V;33;V;26;V;21;V;14;V;8;V;1;V;1;V;2;V;9;V;8;V
28;79;47;8;28079047_8_8;2021;4;17;1;V;1;V;1;V;1;V;2;V;2;V;4;V;10;V;15;V;14;V;8;V;10;V;13;V;12;V;12;V;8;V;5;V;4;V;8;V;17;V;16;V;20;V;20;V;28;V
28;79;47;8;28079047_8_8;2021;4;18;23;V;11;V;5;V;4;V;4;V;4;V;6;V;9;V;10;V;11;V;9;V;10;V;12;V;15;V;13;V;12;V;9;V;7;V;5;V;8;V;15;V;24;V;40;V;31;V
28;79;47;8;28079047_8_8;2021;4;19;20;V;20;V;26;V;17;V;18;V;20;V;33;V;50;V;58;V;66;V;53;V;49;V;48;V;50;V;20;V;5;V;6;V;7;V;9;V;11;V;14;V;18;V;17;V;11;V
28;79;47;8;28079047_8_8;2021;4;20;10;V;8;V;10;V;13;V;14;V;22;V;57;V;50;V;59;V;57;V;60;V;40;V;29;V;28;V;9;V;14;V;12;V;10;V;13;V;9;V;16;V;21;V;16;V;22;V
28;79;47;8;28079047_8_8;2021;4;21;15;V;13;V;7;V;8;V;10;V;10;V;15;V;50;V;49;V;40;V;24;V;19;V;17;V;16;V;17;V;12;V;6;V;8;V;8;V;9;V;11;V;11;V;9;V;9;V
28;79;47;8;28079047_8_8;2021;4;22;7;V;14;V;10;V;12;V;11;V;14;V;15;V;14;V;23;V;28;V;25;V;17;V;17;V;20;N;13;V;32;V;28;V;26;V;37;V;48;V;55;V;36;V;56;V;40;V
28;79;47;8;28079047_8_8;2021;4;23;25;V;21;V;10;V;10;V;11;V;10;V;23;V;52;V;64;V;37;V;17;V;16;V;15;V;14;V;13;V;13;V;11;V;11;V;12;V;13;V;18;V;16;V;17;V;18;V
28;79;47;8;28079047_8_8;2021;4;24;12;V;7;V;6;V;5;V;7;V;7;V;9;V;12;V;14;V;10;V;9;V;8;V;8;V;11;V;8;V;8;V;10;V;9;V;11;V;10;V;13;V;20;V;34;V;25;V
28;79;47;8;28079047_8_8;2021;4;25;10;V;9;V;8;V;5;V;4;V;3;V;7;V;10;V;13;V;12;V;15;V;18;V;21;V;13;V;27;V;37;V;37;V;44;V;31;V;34;V;36;V;43;V;32;V;25;V
28;79;47;8;28079047_8_8;2021;4;26;20;V;19;V;25;V;22;V;25;V;26;V;39;V;49;V;58;V;61;V;57;V;33;V;16;V;12;V;8;V;7;V;9;V;7;V;9;V;9;V;12;V;30;V;27;V;18;V
28;79;47;8;28079047_8_8;2021;4;27;9;V;7;V;9;V;9;V;19;V;28;V;59;V;67;V;70;V;74;V;74;V;65;V;31;V;21;V;13;V;13;V;12;V;25;V;35;N;39;V;33;V;31;V;49;V;14;V
28;79;47;8;28079047_8_8;2021;4;28;11;V;13;V;10;V;10;V;12;V;14;V;64;V;75;V;71;V;67;V;59;V;43;V;13;V;10;V;9;V;10;V;18;V;7;V;8;V;9;V;12;V;15;V;12;V;11;V
28;79;47;8;28079047_8_8;2021;4;29;7;V;5;V;4;V;4;V;3;V;5;V;15;V;28;V;38;V;30;V;23;V;17;V;11;V;10;V;8;V;7;V;6;V;7;V;8;V;9;V;10;V;16;V;19;V;14;V
28;79;47;8;28079047_8_8;2021;4;30;8;V;13;V;19;V;30;V;39;V;22;V;39;V;70;V;57;V;56;V;50;V;30;V;11;V;7;V;6;V;7;V;7;V;6;V;8;V;10;V;14;V;18;V;20;V;18;V
28;79;47;9;28079047_9_47;2021;4;1;10;V;9;V;8;V;9;V;9;V;10;V;7;V;6;V;8;V;7;V;6;V;8;V;5;V;12;V;9;V;3;V;18;V;11;V;11;V;6;V;12;V;18;V;19;V;14;V
28;79;47;9;28079047_9_47;2021;4;2;19;V;19;V;15;V;17;V;23;V;26;V;44;N;63;N;52;N;25;N;76;N;70;N;1;N;12;N;32;V;31;V;16;V;16;V;17;V;48;V;42;V;47;V;26;V;15;V
28;79;47;9;28079047_9_47;2021;4;3;19;V;24;V;18;V;29;V;25;V;19;V;15;V;13;V;15;V;15;V;17;V;22;V;35;V;16;V;3;V;9;V;12;V;9;V;101;N;65;N;26;V;18;V;23;V;28;V
28;79;47;9;28079047_9_47;2021;4;4;31;V;15;V;1;V;12;V;10;V;10;V;13;V;13;V;10;V;7;V;5;V;6;V;12;V;13;V;23;V;13;V;21;V;19;V;17;V;21;V;17;V;12;V;20;V;22;V
28;79;47;9;28079047_9_47;2021;4;5;12;V;5;V;9;V;9;V;9;V;13;V;8;V;11;V;8;V;11;V;16;V;21;V;28;V;23;V;9;V;16;V;7;V;15;V;9;V;17;V;20;V;12;V;16;V;15;V
28;79;47;9;28079047_9_47;2021;4;6;16;V;14;V;18;V;13;V;8;V;13;V;9;V;7;V;12;V;17;V;18;V;10;V;3;V;12;V;5;V;15;V;15;V;1;N;1;N;9;V;6;V;4;V;9;V;10;V
28;79;47;9;28079047_9_47;2021;4;7;12;V;8;V;6;V;9;V;7;V;2;V;3;V;7;V;8;V;8;V;7;V;5;V;3;V;8;V;5;V;13;V;24;V;19;V;13;V;3;V;11;V;29;N;30;N;15;V
28;79;47;9;28079047_9_47;2021;4;8;12;V;8;V;10;V;6;V;8;V;10;V;4;V;8;V;10;N;0;N;0;N;0;N;0;N;0;N;0;N;1;N;1;N;6;N;20;V;23;V;20;V;19;V;16;V;16;V
28;79;47;9;28079047_9_47;2021;4;9;14;V;12;V;14;V;12;V;12;V;12;V;9;V;10;V;16;V;20;V;15;V;17;V;14;V;14;V;8;V;11;V;13;V;23;V;20;V;18;V;17;V;16;V;14;V;15;V
28;79;47;9;28079047_9_47;2021;4;10;13;V;11;V;13;V;11;V;13;V;14;V;15;V;15;V;18;V;16;V;16;V;31;V;15;V;16;V;19;V;51;V;36;V;15;V;10;V;8;V;11;V;23;V;51;V;34;V
28;79;47;9;28079047_9_47;2021;4;11;52;V;34;V;22;V;25;V;26;V;25;V;22;V;16;V;15;V;28;V;27;V;12;V;9;V;4;V;13;V;22;N;38;N;2;V;4;V;18;V;15;V;14;V;8;V;5;V
28;79;47;9;28079047_9_47;2021;4;12;4;V;4;V;7;V;8;V;5;V;4;V;6;V;3;V;3;V;7;V;4;N;1;N;1;N;4;N;1;N;1;N;4;V;1;V;2;V;5;V;7;V;6;V;9;V;7;V
28;79;47;9;28079047_9_47;2021;4;13;3;V;6;V;5;V;5;V;4;V;4;V;2;V;5;V;8;V;8;N;0;N;0;N;1;N;1;N;2;N;4;V;1;V;1;V;6;V;7;V;3;V;3;V;6;V;6;V
28;79;47;9;28079047_9_47;2021;4;14;4;V;7;V;4;V;2;V;1;V;1;V;5;V;5;V;8;V;8;V;7;V;6;V;8;V;7;V;11;V;12;V;8;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
